jahr;nationalitaet;straftat_bezeichnung;tatverdaechtige;verurteilte;bevoelkerung_gesamt;tatverdaechtige_pro_100k;verurteilte_pro_100k
2014;Nichtdeutsch;Urkundenfälschung;22663;23452;7539774;300.57930118329807;311.0438058222965
2014;Nichtdeutsch;Vergewaltigung;13971;596;7539774;185.29733119321614;7.904746216531159
2014;Nichtdeutsch;Verletzung der Unterhaltspflicht;1481;844;7539774;19.642498568259473;11.193969474416607
2015;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1083724;311228;73523726;1473.9786174601652;423.3028124825991
2015;Deutsch;Andere Vermögensdelikte;476485;618632;73523726;648.0697128978475;841.4045827873305
2015;Deutsch;Betrug;954025;279828;73523726;1297.5743367521934;380.5955100806507
2015;Deutsch;Diebstahl und Unterschlagung;1491990;322252;73523726;2029.2633156268496;438.2966118991303
2015;Deutsch;Gefährliche und schwere Körperverletzung;134126;54292;73523726;182.42546630457764;73.84283000020973
2015;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);68930;11692;73523726;93.75204950848111;15.902349671451633
2015;Deutsch;Körperverletzung;579566;123744;73523726;788.2707141365497;168.30485440849392
2015;Deutsch;Mord und Totschlag;5713;1352;73523726;7.770280847844954;1.8388621925934492
2015;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;34257;21664;73523726;46.593122878456946;29.46531844700036
2015;Deutsch;Sexueller Missbrauch von Kindern;13646;6844;73523726;18.559995177611103;9.308559797418319
2015;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;224340;68724;73523726;305.12599429468526;93.47186784304158
2015;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;58357;22088;73523726;79.3716575245384;30.042003039943868
2015;Deutsch;Straftaten im Straßenverkehr nach dem StGB;35983;343556;73523726;48.94066440539207;467.2722924841975
2015;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;90683;284228;73523726;123.33841731579274;386.57997283761165
2015;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1458662;748;73523726;1983.9337304532144;1.017358668683358
2015;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;755792;175472;73523726;1027.956608183867;238.66037474760188
2015;Deutsch;Straftaten nach dem StGB (ohne Verkehr);893900;1376280;73523726;1215.7980132834944;1871.8855461704973
2015;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;115472;73523726;0.0;157.05406442540738
2015;Deutsch;Urkundenfälschung;33426;39772;73523726;45.46287548049455;54.09410290223866
2015;Deutsch;Vergewaltigung;44848;1192;73523726;60.99799675549631;1.6212453650675975
2015;Deutsch;Verletzung der Unterhaltspflicht;8155;4944;73523726;11.091657677958269;6.724359970548827
2015;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);359657;99824;8651958;4156.943434075847;1153.7735157752732
2015;Nichtdeutsch;Andere Vermögensdelikte;206518;204624;8651958;2386.951023109451;2365.0600245632263
2015;Nichtdeutsch;Betrug;398091;75748;8651958;4601.166579865506;875.501244920514
2015;Nichtdeutsch;Diebstahl und Unterschlagung;988813;235100;8651958;11428.777162348684;2717.3039906111426
2015;Nichtdeutsch;Gefährliche und schwere Körperverletzung;62145;21924;8651958;718.2767184029326;253.39928834605996
2015;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);16447;2932;8651958;190.09569856904068;33.888282860365244
2015;Nichtdeutsch;Körperverletzung;203924;41096;8651958;2356.9693704014744;474.9907477590622
2015;Nichtdeutsch;Mord und Totschlag;2845;700;8651958;32.882730128833266;8.090654161751594
2015;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;19315;9676;8651958;223.24426447747433;111.8359566701549
2015;Nichtdeutsch;Sexueller Missbrauch von Kindern;2313;836;8651958;26.733832965902057;9.66255268460619
2015;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;70937;18136;8651958;819.8953346745327;209.61729125360986
2015;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;11560;4768;8651958;133.6113744426406;55.10891291890229
2015;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;397051;90512;8651958;4589.146179396617;1046.144699269229
2015;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;22228;118224;8651958;256.9129438677349;1366.4421394556007
2015;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;1336356;27152;8651958;15445.706047116733;313.82491685697045
2015;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;217173;47980;8651958;2510.1023375286845;554.5565524012021
2015;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);197126;575060;8651958;2278.3975604134926;6646.587974652673
2015;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;54616;8651958;0.0;631.2559538546072
2015;Nichtdeutsch;Urkundenfälschung;24914;23412;8651958;287.9579396941132;270.59770747846903
2015;Nichtdeutsch;Vergewaltigung;15093;564;8651958;174.4460618047383;6.518755638896998
2015;Nichtdeutsch;Verletzung der Unterhaltspflicht;1508;816;8651958;17.42958067988772;9.431391137127573
2016;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1091064;302008;73301664;1488.4573425236294;412.00701801257884
2016;Deutsch;Andere Vermögensdelikte;431023;569188;73301664;588.0125722657538;776.5007899411397
2016;Deutsch;Betrug;859899;271196;73301664;1173.0961523601975;369.97250157922747
2016;Deutsch;Diebstahl und Unterschlagung;1392645;299496;73301664;1899.8818362431716;408.58008352989094
2016;Deutsch;Gefährliche und schwere Körperverletzung;138148;49900;73301664;188.4650258417053;68.07485298014518
2016;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);65750;10768;73301664;89.69782732353798;14.689980298400867
2016;Deutsch;Körperverletzung;587571;118656;73301664;801.5793475029434;161.87354218861935
2016;Deutsch;Mord und Totschlag;5812;1292;73301664;7.92887866774757;1.762579359726404
2016;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;32385;19960;73301664;44.180443161563154;27.22994119205807
2016;Deutsch;Sexueller Missbrauch von Kindern;13200;6260;73301664;18.007776740238803;8.54005169650719
2016;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;226667;71100;73301664;309.2249038166446;96.99643380537718
2016;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;44642;20532;73301664;60.90175524528338;28.010278184135085
2016;Deutsch;Straftaten im Straßenverkehr nach dem StGB;38589;333136;73301664;52.64409822947539;454.4726297072874
2016;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;96882;283464;73301664;132.16889592028906;386.70882014356454
2016;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1408375;852;73301664;1921.3411035252898;1.1623201350517773
2016;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;777307;175060;73301664;1060.4220389867276;238.821317889864
2016;Deutsch;Straftaten nach dem StGB (ohne Verkehr);901211;1293052;73301664;1229.4550366551023;1764.0145249635807
2016;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;115592;73301664;0.0;157.69355522406696
2016;Deutsch;Urkundenfälschung;34090;38152;73301664;46.50644765717733;52.047931681332635
2016;Deutsch;Vergewaltigung;44512;980;73301664;60.72440592890224;1.3369410004116686
2016;Deutsch;Verletzung der Unterhaltspflicht;7707;4104;73301664;10.514086010380337;5.598781495601519
2016;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);433728;115104;9219989;4704.213855352757;1248.4179753359792
2016;Nichtdeutsch;Andere Vermögensdelikte;220124;219312;9219989;2387.4648874309937;2378.657935492114
2016;Nichtdeutsch;Betrug;418068;84060;9219989;4534.365496531504;911.7147536726995
2016;Nichtdeutsch;Diebstahl und Unterschlagung;994954;255684;9219989;10791.27100910858;2773.1486447543484
2016;Nichtdeutsch;Gefährliche und schwere Körperverletzung;78729;25472;9219989;853.8947280739706;276.269310082691
2016;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);17403;3160;9219989;188.7529366900546;34.27335976214288
2016;Nichtdeutsch;Körperverletzung;259609;48624;9219989;2815.719194458909;527.3759003400113
2016;Nichtdeutsch;Mord und Totschlag;3603;736;9219989;39.07813772879773;7.982655944600367
2016;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;20088;10112;9219989;217.87444648795136;109.67475123885723
2016;Nichtdeutsch;Sexueller Missbrauch von Kindern;3259;1008;9219989;35.34711375469103;10.93276792412659
2016;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;78786;21032;9219989;854.5129500696802;228.11307041689528
2016;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;15071;5132;9219989;163.46006486558716;55.661671613708
2016;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;391207;99664;9219989;4243.031092553364;1080.9557364981672
2016;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;26516;128116;9219989;287.59253400410785;1389.5461263565498
2016;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;1389301;26220;9219989;15068.358541425592;284.38211802638807
2016;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;255371;55096;9219989;2769.753846777908;597.5712118528558
2016;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);229463;629536;9219989;2488.7556807280357;6827.947408614044
2016;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;68932;9219989;0.0;747.6364668114029
2016;Nichtdeutsch;Urkundenfälschung;30870;27300;9219989;334.8160176763768;296.09579794509517
2016;Nichtdeutsch;Vergewaltigung;20154;684;9219989;218.5902824829834;7.418663948514473
2016;Nichtdeutsch;Verletzung der Unterhaltspflicht;1464;704;9219989;15.878543889802906;7.635583947009047
2017;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1061964;292300;73113483;1452.4872245520023;399.7894615415874
2017;Deutsch;Andere Vermögensdelikte;411156;516724;73113483;562.3531845692538;706.7424212302948
2017;Deutsch;Betrug;826897;248752;73113483;1130.9774422865341;340.22726013476887
2017;Deutsch;Diebstahl und Unterschlagung;1348256;272308;73113483;1844.0593235039837;372.44566778469573
2017;Deutsch;Gefährliche und schwere Körperverletzung;134216;48156;73113483;183.57216000775125;65.86473250084393
2017;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);62667;11080;73113483;85.7119609525373;15.15452355073824
2017;Deutsch;Körperverletzung;570768;115888;73113483;780.660387906838;158.50428025703548
2017;Deutsch;Mord und Totschlag;5600;1164;73113483;7.659325982322576;1.5920456148970497
2017;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;31073;18672;73113483;42.499685044412395;25.538381203915563
2017;Deutsch;Sexueller Missbrauch von Kindern;12994;6280;73113483;17.772371752553493;8.589386994461746
2017;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;221260;69380;73113483;302.6254405086952;94.89357797384649
2017;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;43345;21788;73113483;59.284550839959294;29.80024901836505
2017;Deutsch;Straftaten im Straßenverkehr nach dem StGB;38928;328668;73113483;53.243257471402366;449.53131284964223
2017;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;99894;282864;73113483;136.6286981568092;386.8834972613738
2017;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1378544;592;73113483;1885.485335174088;0.8097001752741009
2017;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;815347;178284;73113483;1115.180082447994;243.84558454149968
2017;Deutsch;Straftaten nach dem StGB (ohne Verkehr);867447;1202252;73113483;1186.439168819245;1644.3642823034434
2017;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;118132;73113483;0.0;161.57348159709474
2017;Deutsch;Urkundenfälschung;33367;38612;73113483;45.637273223599536;52.81105264811416
2017;Deutsch;Vergewaltigung;54779;1084;73113483;74.92325321172294;1.4826266722924415
2017;Deutsch;Verletzung der Unterhaltspflicht;6517;3664;73113483;8.913540611927898;5.011387571291057
2017;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);424438;121484;9678868;4385.202897694235;1255.1467795614114
2017;Nichtdeutsch;Andere Vermögensdelikte;217418;218588;9678868;2246.31640807582;2258.4045985542934
2017;Nichtdeutsch;Betrug;395796;80188;9678868;4089.2798620665144;828.4853146049725
2017;Nichtdeutsch;Diebstahl und Unterschlagung;883237;220536;9678868;9125.416319346436;2278.5309191116153
2017;Nichtdeutsch;Gefährliche und schwere Körperverletzung;79471;27816;9678868;821.0774235168824;287.3889797856526
2017;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);17922;3532;9678868;185.16628184205013;36.49187074356216
2017;Nichtdeutsch;Körperverletzung;250413;51320;9678868;2587.213711355502;530.2272951754276
2017;Nichtdeutsch;Mord und Totschlag;3598;988;9678868;37.17376866798886;10.207805292933017
2017;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18999;9952;9678868;196.29361615428581;102.8219415741593
2017;Nichtdeutsch;Sexueller Missbrauch von Kindern;3001;1184;9678868;31.00569198794735;12.23283549274564
2017;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;79318;23332;9678868;819.4966601466205;241.061248071572
2017;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;14441;7184;9678868;149.2013322219086;74.22355589517286
2017;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;179281;106616;9678868;1852.2930574112595;1101.533774404197
2017;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;28731;138540;9678868;296.8425646470228;1431.3657340920447
2017;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;932862;26324;9678868;9638.131236008177;271.9739539789157
2017;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;290527;62236;9678868;3001.6630043926625;643.0090791609101
2017;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);225355;604608;9678868;2328.319799381498;6246.6809135117865
2017;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;82496;9678868;0.0;852.3310783864395
2017;Nichtdeutsch;Urkundenfälschung;37073;33352;9678868;383.0303295798641;344.58575114362543
2017;Nichtdeutsch;Vergewaltigung;27151;832;9678868;280.51834160771693;8.596046562469908
2017;Nichtdeutsch;Verletzung der Unterhaltspflicht;1412;692;9678868;14.588482868037874;7.149596419746607
2018;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1046945;273820;72929921;1435.5493405786085;375.4563233381262
2018;Deutsch;Andere Vermögensdelikte;378113;492804;72929921;518.4607288961687;675.7226570970781
2018;Deutsch;Betrug;746803;235876;72929921;1024.000834993363;323.42829495180723
2018;Deutsch;Diebstahl und Unterschlagung;1276118;254284;72929921;1749.7866205010696;348.6689640044996
2018;Deutsch;Gefährliche und schwere Körperverletzung;130477;46212;72929921;178.90736505802604;63.36493906252826
2018;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);62858;10492;72929921;86.18959014092447;14.386413499611496
2018;Deutsch;Körperverletzung;565628;105392;72929921;775.5774204115756;144.5113316384917
2018;Deutsch;Mord und Totschlag;5642;1208;72929921;7.736193763325207;1.6563846270997604
2018;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;30146;17768;72929921;41.335571993832275;24.363114283368002
2018;Deutsch;Sexueller Missbrauch von Kindern;13599;5884;72929921;18.64666766881593;8.068019160475986
2018;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;250601;74480;72929921;343.6189105429032;102.12543628012432
2018;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;50264;23712;72929921;68.92095769581321;32.51340420346815
2018;Deutsch;Straftaten im Straßenverkehr nach dem StGB;39698;324300;72929921;54.43307692599859;444.67345576858634
2018;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;100887;291432;72929921;138.33416877004433;399.6055336464714
2018;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1345043;488;72929921;1844.295155619324;0.6691355116098371
2018;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;842320;186492;72929921;1154.9717707770449;255.713975063815
2018;Deutsch;Straftaten nach dem StGB (ohne Verkehr);854219;1147360;72929921;1171.287433589843;1573.2363127062758
2018;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;117016;72929921;0.0;160.4499201363457
2018;Deutsch;Urkundenfälschung;32075;37848;72929921;43.980576915749026;51.89639517092031
2018;Deutsch;Vergewaltigung;57415;1344;72929921;78.72626106368605;1.8428650155811905
2018;Deutsch;Verletzung der Unterhaltspflicht;5627;3136;72929921;7.715626073419166;4.300018369689445
2018;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);429690;120836;10089292;4258.871682968438;1197.6658025161726
2018;Nichtdeutsch;Andere Vermögensdelikte;199843;224012;10089292;1980.743544740305;2220.294545940389
2018;Nichtdeutsch;Betrug;355631;79540;10089292;3524.8360340844533;788.3605707912903
2018;Nichtdeutsch;Diebstahl und Unterschlagung;836304;208644;10089292;8289.025632323854;2067.974640837038
2018;Nichtdeutsch;Gefährliche und schwere Körperverletzung;80888;29376;10089292;801.7212704320581;291.16017258693677
2018;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);20103;3724;10089292;199.25084931628504;36.91041948235813
2018;Nichtdeutsch;Körperverletzung;250476;49308;10089292;2482.592435623828;488.7161557025012
2018;Nichtdeutsch;Mord und Totschlag;3829;1012;10089292;37.95112679859003;10.03043622882557
2018;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18714;9760;10089292;185.48377824727444;96.73622291831775
2018;Nichtdeutsch;Sexueller Missbrauch von Kindern;3198;980;10089292;31.69697140294879;9.713268284831086
2018;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;94281;28268;10089292;934.4659664919996;280.1782325261277
2018;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;17879;9124;10089292;177.20767720866837;90.43251003142738
2018;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;160369;114184;10089292;1589.4970628266087;1131.7345161583191
2018;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;30599;155120;10089292;303.28193494647593;1537.4716085132634
2018;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;880837;29732;10089292;8730.414383883428;294.68866596387534
2018;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;316841;70908;10089292;3140.3690169736387;702.8045178987783
2018;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);229887;604368;10089292;2278.5245981581265;5990.192374251831
2018;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;95572;10089292;0.0;947.2617107325271
2018;Nichtdeutsch;Urkundenfälschung;37531;37608;10089292;371.98844081428115;372.75162617951787
2018;Nichtdeutsch;Vergewaltigung;28785;932;10089292;285.30247712128863;9.237516368839358
2018;Nichtdeutsch;Verletzung der Unterhaltspflicht;1303;592;10089292;12.914682219525414;5.867606963897963
2019;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1030976;276040;72768689;1416.785178031722;379.33897641058235
2019;Deutsch;Andere Vermögensdelikte;358573;476168;72768689;492.7572626737854;654.3583600908352
2019;Deutsch;Betrug;709777;231492;72768689;975.3879171850958;318.12033881770225
2019;Deutsch;Diebstahl und Unterschlagung;1228993;246752;72768689;1688.9035887399318;339.09089663550213
2019;Deutsch;Gefährliche und schwere Körperverletzung;130917;46144;72768689;179.9084218763375;63.411888594007785
2019;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);63593;10096;72768689;87.39060834255238;13.87409906477771
2019;Deutsch;Körperverletzung;556600;101524;72768689;764.8894155561879;139.51604927223576
2019;Deutsch;Mord und Totschlag;6190;1476;72768689;8.506405825175715;2.0283449108173435
2019;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;30611;18000;72768689;42.066169420751834;24.73591354655297
2019;Deutsch;Sexueller Missbrauch von Kindern;15318;6280;72768689;21.050262428116575;8.63008539290848
2019;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;251563;84608;72768689;345.702256639528;116.26978740815296
2019;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;56786;25180;72768689;78.0363103696976;34.6027946167891
2019;Deutsch;Straftaten im Straßenverkehr nach dem StGB;38402;331724;72768689;52.77269733415151;455.8608991842632
2019;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;95657;303272;72768689;131.45351567347873;416.76166517167843
2019;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1322225;620;72768689;1817.0246271717222;0.8520147999368245
2019;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;868151;199844;72768689;1193.0282267418615;274.6291059331851
2019;Deutsch;Straftaten nach dem StGB (ohne Verkehr);838663;1136844;72768689;1152.5053034829307;1562.2708277731924
2019;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;120092;72768689;0.0;165.0325183129244
2019;Deutsch;Urkundenfälschung;29955;37156;72768689;41.1646827937219;51.06042242976233
2019;Deutsch;Vergewaltigung;64592;1324;72768689;88.76345154438607;1.8194638630908961
2019;Deutsch;Verletzung der Unterhaltspflicht;4932;3048;72768689;6.777640311755514;4.188614693882969
2019;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);421848;124624;10398022;4057.002379875711;1198.5356445677842
2019;Nichtdeutsch;Andere Vermögensdelikte;191510;229788;10398022;1841.7926024776636;2209.920309843545
2019;Nichtdeutsch;Betrug;338760;82412;10398022;3257.927325023932;792.5738183666085
2019;Nichtdeutsch;Diebstahl und Unterschlagung;786455;200904;10398022;7563.50582832004;1932.136708308561
2019;Nichtdeutsch;Gefährliche und schwere Körperverletzung;76938;30256;10398022;739.9291903787085;290.9784187800334
2019;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);19247;3788;10398022;185.10251276637038;36.43000562991692
2019;Nichtdeutsch;Körperverletzung;245149;48828;10398022;2357.6503300339236;469.5893122749692
2019;Nichtdeutsch;Mord und Totschlag;3706;1080;10398022;35.64139410360932;10.386590834295214
2019;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18821;9716;10398022;181.00557971506504;93.44084865371511
2019;Nichtdeutsch;Sexueller Missbrauch von Kindern;3145;1056;10398022;30.246137198017085;10.15577770464421
2019;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;93525;33912;10398022;899.4499146087593;326.13895219686975
2019;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;18458;9948;10398022;177.5145311290936;95.67204224034147
2019;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;162601;126040;10398022;1563.7685705992928;1212.1536192171934
2019;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;30559;175912;10398022;293.89243454187726;1691.7833026319815
2019;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;870125;37252;10398022;8368.178101565856;358.26044607330124
2019;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;325155;78040;10398022;3127.0851321530195;750.5273599151839
2019;Nichtdeutsch;Straftaten nach dem StGB (ohne Verkehr);229239;612680;10398022;2204.6404595027784;5892.2745114407335
2019;Nichtdeutsch;Straftaten nach dem Straßenverkehrsgesetz;0;108908;10398022;0.0;1047.3915135013178
2019;Nichtdeutsch;Urkundenfälschung;35855;38340;10398022;344.82519848486567;368.7239746174801
2019;Nichtdeutsch;Vergewaltigung;29018;924;10398022;279.0723081755357;8.886305491563684
2019;Nichtdeutsch;Verletzung der Unterhaltspflicht;1188;612;10398022;11.425249917724736;5.885734806100622
2020;Deutsch;Andere Straftaten gegen die Person (ohne Verkehr);1032520;261440;72569978;1422.7922185672978;360.2591694322961
2020;Deutsch;Andere Vermögensdelikte;351187;436084;72569978;483.9287673478418;600.9151608120924
2020;Deutsch;Betrug;696649;212776;72569978;959.9685974825568;293.2011361502686
2020;Deutsch;Diebstahl und Unterschlagung;1111082;225224;72569978;1531.0491068358874;310.3542349151601
2020;Deutsch;Gefährliche und schwere Körperverletzung;122939;43364;72569978;169.40752000779165;59.75473769607592
2020;Deutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);94466;9484;72569978;130.17228694764108;13.068765157955538
2020;Deutsch;Körperverletzung;525988;90960;72569978;724.8011016346181;125.34108801851919
2020;Deutsch;Mord und Totschlag;5595;1216;72569978;7.709799774226196;1.6756240438711445
2020;Deutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;29467;16496;72569978;40.60494547759129;22.731163016199346
2020;Deutsch;Sexueller Missbrauch von Kindern;16484;6692;72569978;22.71462725260851;9.22144416248824
2020;Deutsch;Straftaten gegen den Staat,die öffentliche Ordnung;275409;86116;72569978;379.5081762323257;118.66615144901931
2020;Deutsch;Straftaten gegen die sexuelle Selbstbestimmung;104207;26784;72569978;143.5951930425003;36.90782433474074
2020;Deutsch;Straftaten im Straßenverkehr nach dem StGB;37616;324916;72569978;51.8341069360666;447.7278469066093
2020;Deutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;93068;304104;72569978;128.24587048930897;419.0493209189067
2020;Deutsch;Straftaten nach dem Aufenthaltsgesetz;1308938;616;72569978;1803.690776921553;0.8488358643294615
2020;Deutsch;Straftaten nach dem Betäubungsmittelgesetz;894205;196712;72569978;1232.1968734784514;271.06526062333927
2020;Deutsch;Straftaten nach dem StGB (ohne Verkehr);872076;1061628;72569978;1201.7035474366548;1462.9024691174634
2020;Deutsch;Straftaten nach dem Straßenverkehrsgesetz;0;115800;72569978;0.0;159.57011865154487
2020;Deutsch;Urkundenfälschung;34838;35372;72569978;48.0060776647886;48.7419191445807
2020;Deutsch;Vergewaltigung;72905;1416;72569978;100.46165371581068;1.9512201037183725
2020;Deutsch;Verletzung der Unterhaltspflicht;4346;2728;72569978;5.988702380480259;3.7591302563161864
2020;Nichtdeutsch;Andere Straftaten gegen die Person (ohne Verkehr);427333;118612;10585053;4037.136139044368;1120.561229121857
2020;Nichtdeutsch;Andere Vermögensdelikte;187635;218200;10585053;1772.6411006161236;2061.397330745533
2020;Nichtdeutsch;Betrug;329355;78988;10585053;3111.5101643799044;746.2220548163527
2020;Nichtdeutsch;Diebstahl und Unterschlagung;704170;184352;10585053;6652.493851471504;1741.6256678166844
2020;Nichtdeutsch;Gefährliche und schwere Körperverletzung;75749;27280;10585053;715.6223025052402;257.72190276231964
2020;Nichtdeutsch;Gemeingefährliche einschl. Umweltstraftaten (o.V.);34146;3600;10585053;322.58695350887706;34.01022177215362
2020;Nichtdeutsch;Körperverletzung;241473;45880;10585053;2281.263967218681;433.4413819184467
2020;Nichtdeutsch;Mord und Totschlag;3452;888;10585053;32.61202376596508;8.389188037131227
2020;Nichtdeutsch;Raub u. Erpressung,räuber. Angriff auf Kraftfahrer;18230;9396;10585053;172.22398414065572;88.76667882532095
2020;Nichtdeutsch;Sexueller Missbrauch von Kindern;3261;1136;10585053;30.807592555275825;10.732114425879587
2020;Nichtdeutsch;Straftaten gegen den Staat,die öffentliche Ordnung;95320;34152;10585053;900.5150942560231;322.64363721183065
2020;Nichtdeutsch;Straftaten gegen die sexuelle Selbstbestimmung;27005;10672;10585053;255.12389971028014;100.8214129867843
2020;Nichtdeutsch;Straftaten im Straßenverkehr nach dem StGB;144201;123296;10585053;1362.3077749350903;1164.812306560959
2020;Nichtdeutsch;Straftaten nach anderen Bundes- u. Landesgesetzen;29197;180488;10585053;275.83234585599143;1705.121363114573
2020;Nichtdeutsch;Straftaten nach dem Aufenthaltsgesetz;817617;39020;10585053;7724.259859634146;368.6330148748429
2020;Nichtdeutsch;Straftaten nach dem Betäubungsmittelgesetz;317911;76268;10585053;3003.395448279758;720.5254428107256
